,year,month,day,price,built_yr,apt_name,dong_name,size
1709,2024,6,29,"229,500",2006,롯데캐슬클래식,서울특별시 서초구 서초동,84.98
1710,2024,6,29,"174,500",2006,경남아너스빌201동,서울특별시 서초구 서초동,84.95
1711,2024,6,29,"175,000",2005,브라운스톤방배,서울특별시 서초구 방배동,84.96
1712,2024,6,29,"160,000",2003,삼성래미안1,서울특별시 서초구 방배동,84.91
1713,2024,6,29,"200,000",2005,방배래미안타워,서울특별시 서초구 방배동,134.96
1714,2024,6,29,"235,000",2004,래미안방배아트힐(1008-2),서울특별시 서초구 방배동,163.31
1715,2024,6,29,"162,000",2010,서리풀e편한세상,서울특별시 서초구 방배동,59.97
1716,2024,6,29,"28,500",2005,방배대우디오빌,서울특별시 서초구 방배동,29.6
1717,2024,6,29,"149,000",2014,서초포레스타3단지,서울특별시 서초구 신원동,84.39
1718,2024,6,29,"310,000",2021,서초그랑자이,서울특별시 서초구 서초동,84.51
1719,2024,6,29,"395,000",2009,반포자이,서울특별시 서초구 반포동,84.984
1720,2024,6,29,"548,000",2009,반포자이,서울특별시 서초구 반포동,165.052
1721,2024,6,29,"259,000",2010,반포리체,서울특별시 서초구 반포동,59.993
1722,2024,6,29,"173,000",2013,서초호반써밋,서울특별시 서초구 우면동,101.0109
1723,2024,6,29,"430,000",2016,아크로리버파크,서울특별시 서초구 반포동,84.97
1724,2024,6,29,"500,000",2016,아크로리버파크,서울특별시 서초구 반포동,84.95
1725,2024,6,29,"310,000",2018,반포써밋,서울특별시 서초구 반포동,84.9716
1726,2024,6,29,"250,000",1987,반포미도,서울특별시 서초구 반포동,84.96
1727,2024,6,29,"260,000",1987,반포미도,서울특별시 서초구 반포동,84.96
1728,2024,6,29,"300,000",2019,래미안신반포리오센트,서울특별시 서초구 잠원동,84.92
1729,2024,6,29,"400,000",2022,반포르엘2차,서울특별시 서초구 잠원동,100.9605
1730,2024,6,29,"295,000",2023,신반포르엘,서울특별시 서초구 잠원동,84.92
1731,2024,6,29,"181,500",1987,강변,서울특별시 서초구 잠원동,66.29
1732,2024,6,29,"249,500",2002,동아,서울특별시 서초구 잠원동,84.91
1733,2024,6,29,"178,000",1982,신반포12,서울특별시 서초구 잠원동,55.45
1734,2024,6,29,"155,500",2002,월드메르디앙,서울특별시 서초구 잠원동,84.78
1735,2024,6,29,"194,000",1993,현대,서울특별시 서초구 잠원동,84.87
1736,2024,6,29,"107,500",1994,코오롱,서울특별시 서초구 우면동,52.47
1737,2024,6,29,"110,000",1994,한라,서울특별시 서초구 우면동,59.98
1738,2024,6,28,"347,000",1979,신반포4,서울특별시 서초구 잠원동,100.11
1739,2024,6,28,"200,000",1989,반포미도2차아파트,서울특별시 서초구 반포동,71.49
1740,2024,6,28,"192,500",1989,반포미도2차아파트,서울특별시 서초구 반포동,71.49
1741,2024,6,28,"185,000",1987,강변,서울특별시 서초구 잠원동,66.29
1742,2024,6,28,"253,000",2003,서초래미안,서울특별시 서초구 서초동,111.32
1743,2024,6,28,"212,000",2003,서초래미안,서울특별시 서초구 서초동,84.95
1744,2024,6,28,"237,800",2020,래미안 리더스원,서울특별시 서초구 서초동,59.97
1745,2024,6,28,"165,000",2020,서초센트럴IPARK,서울특별시 서초구 서초동,80.5154
1746,2024,6,28,"221,000",2006,롯데캐슬클래식,서울특별시 서초구 서초동,74.3
1747,2024,6,28,"670,000",2009,반포자이,서울특별시 서초구 반포동,244.543
1748,2024,6,28,"340,000",2021,디에이치반포라클라스,서울특별시 서초구 반포동,84.9671
1749,2024,6,28,"114,000",2011,서초네이처힐7단지,서울특별시 서초구 우면동,59.99
1750,2024,6,28,"578,000",2016,아크로리버파크,서울특별시 서초구 반포동,112.98
1751,2024,6,28,"179,500",1987,강변,서울특별시 서초구 잠원동,66.29
1752,2024,6,28,"183,000",1987,강변,서울특별시 서초구 잠원동,66.29
1753,2024,6,28,"145,000",1998,삼호한숲,서울특별시 서초구 방배동,84.88
1754,2024,6,28,"145,000",2014,서초더샵포레,서울특별시 서초구 내곡동,84.93
1755,2024,6,28,"159,000",2005,방배아트e편한세상101,서울특별시 서초구 방배동,108.98
1756,2024,6,28,"415,000",1979,신반포4,서울특별시 서초구 잠원동,137.1
1757,2024,6,27,"154,000",1999,방배1차현대홈타운,서울특별시 서초구 방배동,59.94
1758,2024,6,27,"57,000",2002,신영체르니,서울특별시 서초구 양재동,39.1
1759,2024,6,27,"145,000",2012,서초힐스,서울특별시 서초구 우면동,84.95
1760,2024,6,27,"170,000",1989,반포미도2차아파트,서울특별시 서초구 반포동,59.07
1761,2024,6,27,"339,500",2018,반포래미안아이파크,서울특별시 서초구 반포동,84.93
1762,2024,6,27,"430,000",2016,아크로리버파크,서울특별시 서초구 반포동,84.99
1763,2024,6,27,"710,000",2016,아크로리버파크,서울특별시 서초구 반포동,129.92
1764,2024,6,27,"435,000",2016,아크로리버파크,서울특별시 서초구 반포동,84.98
1765,2024,6,27,"430,000",2016,아크로리버파크,서울특별시 서초구 반포동,84.99
1766,2024,6,27,"350,000",2009,반포자이,서울특별시 서초구 반포동,84.984
1767,2024,6,27,"475,000",2022,반포르엘,서울특별시 서초구 잠원동,121.6097
1768,2024,6,27,"380,000",2022,반포르엘2차,서울특별시 서초구 잠원동,100.9605
1769,2024,6,27,"370,000",2004,아크로비스타,서울특별시 서초구 서초동,172.94
1770,2024,6,27,"408,000",2021,서초그랑자이,서울특별시 서초구 서초동,119.41
1771,2024,6,27,"330,000",2021,서초그랑자이,서울특별시 서초구 서초동,84.51
1772,2024,6,27,"315,000",2020,래미안 리더스원,서울특별시 서초구 서초동,84.94
1773,2024,6,27,"400,000",2006,방배3차e-편한세상,서울특별시 서초구 방배동,202.4635
1774,2024,6,26,"173,000",1987,강변,서울특별시 서초구 잠원동,66.29
1775,2024,6,26,"310,000",1980,신반포7,서울특별시 서초구 잠원동,107.29
1776,2024,6,26,"200,000",2003,브라운스톤잠원,서울특별시 서초구 잠원동,84.94
1777,2024,6,26,"370,000",2018,반포래미안아이파크,서울특별시 서초구 반포동,99.92
1778,2024,6,26,"445,000",2016,아크로리버파크,서울특별시 서초구 반포동,84.99
1779,2024,6,26,"290,000",2009,래미안퍼스티지,서울특별시 서초구 반포동,59.96
1780,2024,6,26,"274,500",1978,신동아아파트(1차),서울특별시 서초구 서초동,132.1
1781,2024,6,26,"260,000",2004,아크로비스타,서울특별시 서초구 서초동,137.98
1782,2024,6,26,"295,000",2016,래미안서초에스티지,서울특별시 서초구 서초동,101.55
1783,2024,6,26,"148,000",2005,신원아침도시(1420),서울특별시 서초구 서초동,84.34
1784,2024,6,26,"129,900",2014,서초포레스타5단지,서울특별시 서초구 신원동,59.93
1785,2024,6,26,"22,000",2014,우솔마을서초리슈빌S아파트,서울특별시 서초구 우면동,21.5893
1786,2024,6,26,"192,000",2006,방배아이파크,서울특별시 서초구 방배동,84.66
1787,2024,6,26,"153,000",2019,방배 서리풀 그랑블,서울특별시 서초구 방배동,84.9969
1788,2024,6,26,"227,000",2021,방배그랑자이,서울특별시 서초구 방배동,74.9939
1789,2024,6,26,"395,000",2018,아크로리버뷰신반포,서울특별시 서초구 잠원동,78.5
1790,2024,6,26,"450,000",2020,반포센트럴자이,서울특별시 서초구 잠원동,114.96
1791,2024,6,26,"330,000",2004,롯데캐슬갤럭시(50-1),서울특별시 서초구 잠원동,148.86
1792,2024,6,26,"498,000",1978,신반포2,서울특별시 서초구 잠원동,150.58
1793,2024,6,25,"300,000",2016,래미안신반포팰리스,서울특별시 서초구 잠원동,84.42
1794,2024,6,25,"148,000",2006,한신휴플러스,서울특별시 서초구 방배동,84.93
1795,2024,6,25,"255,000",2004,동부센트레빌,서울특별시 서초구 방배동,134.04
1796,2024,6,25,"195,000",2001,방배2차현대홈타운,서울특별시 서초구 방배동,84.94
1797,2024,6,25,"320,000",2019,래미안신반포리오센트,서울특별시 서초구 잠원동,84.92
1798,2024,6,25,"208,000",2002,동아,서울특별시 서초구 잠원동,59.8
1799,2024,6,25,"369,900",1978,신반포2,서울특별시 서초구 잠원동,107.31
1800,2024,6,25,"465,000",1978,신반포2,서울특별시 서초구 잠원동,137.66
1801,2024,6,25,"53,500",2006,더샵서초,서울특별시 서초구 서초동,30.39
1802,2024,6,25,"225,000",2014,서초롯데캐슬프레지던트,서울특별시 서초구 서초동,84.97
1803,2024,6,25,"270,000",2004,아크로비스타,서울특별시 서초구 서초동,149.17
1804,2024,6,25,"360,000",2003,현대슈퍼빌,서울특별시 서초구 서초동,216.16
1805,2024,6,25,"91,500",2002,서초동삼성쉐르빌2,서울특별시 서초구 서초동,70.49
1806,2024,6,25,"330,000",2012,반포힐스테이트,서울특별시 서초구 반포동,84.77
1807,2024,6,24,"248,500",2010,반포리체,서울특별시 서초구 반포동,59.993
1808,2024,6,24,"350,000",2021,서초그랑자이,서울특별시 서초구 서초동,100.31
1809,2024,6,24,"460,000",2012,반포힐스테이트,서울특별시 서초구 반포동,155.95
1810,2024,6,24,"430,000",2016,아크로리버파크,서울특별시 서초구 반포동,84.95
1811,2024,6,24,"49,000",2003,대림서초리시온,서울특별시 서초구 서초동,49.92
1812,2024,6,24,"310,000",2018,반포써밋,서울특별시 서초구 반포동,84.4182
1813,2024,6,24,"620,000",2023,래미안원베일리,서울특별시 서초구 반포동,116.93
1814,2024,6,24,"620,000",2023,래미안원베일리,서울특별시 서초구 반포동,116.93
1815,2024,6,24,"250,000",1987,반포미도,서울특별시 서초구 반포동,84.96
1816,2024,6,24,"355,000",1978,신반포2,서울특별시 서초구 잠원동,107.31
1817,2024,6,24,"274,000",1978,신반포2,서울특별시 서초구 잠원동,79.42
1818,2024,6,24,"235,000",2021,서초그랑자이,서울특별시 서초구 서초동,59.98
1819,2024,6,24,"240,000",2010,서초교대e편한세상,서울특별시 서초구 서초동,84.93
1820,2024,6,24,"309,500",2009,래미안퍼스티지,서울특별시 서초구 반포동,59.89
1821,2024,6,24,"400,000",2009,래미안퍼스티지,서울특별시 서초구 반포동,84.93
1822,2024,6,24,"435,000",2020,반포센트럴자이,서울특별시 서초구 잠원동,98.87
1823,2024,6,24,"280,000",2009,반포자이,서울특별시 서초구 반포동,59.98
1824,2024,6,24,"400,000",2009,래미안퍼스티지,서울특별시 서초구 반포동,84.93
1825,2024,6,24,"210,000",2003,브라운스톤잠원,서울특별시 서초구 잠원동,84.94
1826,2024,6,24,"196,000",2002,동아,서울특별시 서초구 잠원동,59.92
1827,2024,6,23,"195,000",1975,삼호1동~3동,서울특별시 서초구 방배동,116.13
1828,2024,6,23,"445,000",2023,래미안원베일리,서울특별시 서초구 반포동,84.94
1829,2024,6,23,"305,000",2009,래미안퍼스티지,서울특별시 서초구 반포동,59.89
1830,2024,6,23,"148,000",1997,신화,서울특별시 서초구 잠원동,57.33
1831,2024,6,22,"303,500",2016,래미안신반포팰리스,서울특별시 서초구 잠원동,84.42
1832,2024,6,22,"270,000",2018,신반포자이,서울특별시 서초구 잠원동,59.86
1833,2024,6,22,"305,000",2018,아크로리버뷰신반포,서울특별시 서초구 잠원동,78.5
1834,2024,6,22,"360,000",2020,반포센트럴자이,서울특별시 서초구 잠원동,84.98
1835,2024,6,22,"256,000",1982,신반포19,서울특별시 서초구 잠원동,108.01
1836,2024,6,22,"469,000",2022,반포르엘,서울특별시 서초구 잠원동,121.6097
1837,2024,6,22,"97,800",2013,(토지임대부아파트)엘에이치서초5단지,서울특별시 서초구 우면동,59.93
1838,2024,6,22,"115,000",2013,(토지임대부아파트)엘에이치서초5단지,서울특별시 서초구 우면동,84.95
1839,2024,6,22,"256,000",1982,신반포19,서울특별시 서초구 잠원동,108.01
1840,2024,6,22,"115,000",2005,두산위브(1362),서울특별시 서초구 서초동,73.08
1841,2024,6,22,"268,000",2016,래미안서초에스티지,서울특별시 서초구 서초동,83.6
1842,2024,6,22,"315,000",1979,신동아아파트(2차),서울특별시 서초구 서초동,166.1
1843,2024,6,22,"150,000",2002,현대이에스에이아파트,서울특별시 서초구 서초동,163.95
1844,2024,6,22,"369,000",1978,신반포2,서울특별시 서초구 잠원동,107.31
1845,2024,6,22,"400,000",1979,신반포4,서울특별시 서초구 잠원동,137.1
1846,2024,6,22,"415,000",1979,신반포4,서울특별시 서초구 잠원동,137.1
1847,2024,6,22,"179,500",1992,한신로얄,서울특별시 서초구 잠원동,81.23
1848,2024,6,22,"195,000",2003,브라운스톤잠원,서울특별시 서초구 잠원동,84.94
1849,2024,6,22,"380,000",2009,반포자이,서울특별시 서초구 반포동,84.943
1850,2024,6,22,"400,000",2009,래미안퍼스티지,서울특별시 서초구 반포동,84.93
1851,2024,6,22,"375,000",2009,래미안퍼스티지,서울특별시 서초구 반포동,84.93
1852,2024,6,22,"380,000",2016,아크로리버파크,서울특별시 서초구 반포동,84.98
1853,2024,6,22,"380,000",2016,아크로리버파크,서울특별시 서초구 반포동,84.98
1854,2024,6,22,"225,000",2004,래미안방배아트힐(1008-2),서울특별시 서초구 방배동,127.31
1855,2024,6,22,"148,000",1975,삼호1동~3동,서울특별시 서초구 방배동,81.39
1856,2024,6,22,"380,000",2016,아크로리버파크,서울특별시 서초구 반포동,84.98
1857,2024,6,22,"280,000",2018,반포써밋,서울특별시 서초구 반포동,84.9716
1858,2024,6,22,"442,000",2023,래미안원베일리,서울특별시 서초구 반포동,84.98
1859,2024,6,22,"245,000",1987,반포미도,서울특별시 서초구 반포동,84.96
1860,2024,6,21,"195,000",1975,삼호1동~3동,서울특별시 서초구 방배동,116.13
1861,2024,6,21,"350,000",2020,반포센트럴자이,서울특별시 서초구 잠원동,84.95
1862,2024,6,21,"289,000",2019,래미안신반포리오센트,서울특별시 서초구 잠원동,84.92
1863,2024,6,21,"330,000",2018,신반포자이,서울특별시 서초구 잠원동,84.87
1864,2024,6,21,"297,000",2016,래미안신반포팰리스,서울특별시 서초구 잠원동,84.46
1865,2024,6,21,"154,000",2014,서초포레스타5단지,서울특별시 서초구 신원동,84.81
1866,2024,6,21,"114,500",2000,방배씨티(보성),서울특별시 서초구 방배동,74.16
1867,2024,6,21,"117,000",2000,방배씨티(보성),서울특별시 서초구 방배동,74.16
1868,2024,6,21,"135,000",1995,동고,서울특별시 서초구 우면동,84.96
1869,2024,6,21,"625,000",2009,래미안퍼스티지,서울특별시 서초구 반포동,169.31
1870,2024,6,21,"330,000",2010,반포리체,서울특별시 서초구 반포동,84.967
1871,2024,6,21,"290,000",2012,반포힐스테이트,서울특별시 서초구 반포동,84.8
1872,2024,6,21,"239,000",2000,반포푸르지오,서울특별시 서초구 반포동,80
1873,2024,6,21,"238,000",2020,래미안 리더스원,서울특별시 서초구 서초동,59.97
1874,2024,6,21,"219,500",2006,롯데캐슬클래식,서울특별시 서초구 서초동,74.3
1875,2024,6,20,"307,000",2010,반포리체,서울특별시 서초구 반포동,84.967
1876,2024,6,20,"189,700",1998,신반포청구,서울특별시 서초구 잠원동,59.91
1877,2024,6,20,"138,000",2015,서초포레스타6단지,서울특별시 서초구 신원동,59.98
1878,2024,6,20,"401,000",1979,신반포4,서울특별시 서초구 잠원동,137.1
1879,2024,6,20,"145,000",1985,신반포27,서울특별시 서초구 잠원동,53.46
1880,2024,6,20,"160,000",2001,방배2차현대홈타운,서울특별시 서초구 방배동,59.86
1881,2024,6,20,"260,000",2004,동부센트레빌,서울특별시 서초구 방배동,134.04
1882,2024,6,20,"260,000",2021,방배그랑자이,서울특별시 서초구 방배동,84.972
1883,2024,6,20,"342,000",2022,반포르엘2차,서울특별시 서초구 잠원동,84.1269
1884,2024,6,20,"62,000",2001,대우아이빌,서울특별시 서초구 잠원동,35.38
1885,2024,6,20,"380,000",1978,신반포2,서울특별시 서초구 잠원동,107.31
1886,2024,6,20,"399,000",2018,반포래미안아이파크,서울특별시 서초구 반포동,112.95
1887,2024,6,20,"120,000",2005,서초트라팰리스,서울특별시 서초구 서초동,73.42
1888,2024,6,20,"279,000",2017,서초푸르지오써밋,서울특별시 서초구 서초동,84.95
1889,2024,6,20,"233,000",1996,한신타워,서울특별시 서초구 잠원동,84.93
1890,2024,6,20,"109,000",1996,킴스빌리지,서울특별시 서초구 잠원동,37.38
1891,2024,6,20,"320,000",2012,반포힐스테이트,서울특별시 서초구 반포동,84.77
1892,2024,6,19,"365,000",2009,반포자이,서울특별시 서초구 반포동,84.998
1893,2024,6,19,"343,000",2009,반포자이,서울특별시 서초구 반포동,84.982
1894,2024,6,19,"40,000",2013,서초자연인아파트(102동),서울특별시 서초구 서초동,37.45
1895,2024,6,19,"307,000",2004,아크로비스타,서울특별시 서초구 서초동,149.17
1896,2024,6,19,"185,000",1978,신동아아파트(1차),서울특별시 서초구 서초동,75.86
1897,2024,6,19,"185,000",1978,신동아아파트(1차),서울특별시 서초구 서초동,75.86
1898,2024,6,19,"326,000",1979,진흥아파트,서울특별시 서초구 서초동,160.46
1899,2024,6,19,"145,000",2013,서초네이처힐3단지,서울특별시 서초구 우면동,84.61
1900,2024,6,19,"98,000",2013,엘에이치서초4단지,서울특별시 서초구 우면동,51.89
1901,2024,6,19,"134,500",2012,서초힐스,서울특별시 서초구 우면동,74.97
1902,2024,6,19,"332,500",1988,삼풍아파트,서울특별시 서초구 서초동,130.73
1903,2024,6,19,"423,000",2016,래미안신반포팰리스,서울특별시 서초구 잠원동,133.04
1904,2024,6,19,"176,000",2018,방배아트자이,서울특별시 서초구 방배동,59.9938
1905,2024,6,19,"245,000",2019,래미안신반포리오센트,서울특별시 서초구 잠원동,59.92
1906,2024,6,19,"205,000",2001,방배2차현대홈타운,서울특별시 서초구 방배동,84.94
1907,2024,6,19,"189,000",1999,방배1차현대홈타운,서울특별시 서초구 방배동,84.96
1908,2024,6,19,"355,000",2020,반포센트럴자이,서울특별시 서초구 잠원동,84.94
1909,2024,6,19,"259,000",2002,동아,서울특별시 서초구 잠원동,84.91
1910,2024,6,19,"400,000",1978,신반포2,서울특별시 서초구 잠원동,107.31
1911,2024,6,19,"300,000",1983,신반포20,서울특별시 서초구 잠원동,143.95
1912,2024,6,19,"103,000",2003,두산위브,서울특별시 서초구 잠원동,46.95
1913,2024,6,19,"315,000",2018,반포래미안아이파크,서울특별시 서초구 반포동,84.93
1914,2024,6,19,"400,000",2016,아크로리버파크,서울특별시 서초구 반포동,84.97
1915,2024,6,19,"400,000",2016,아크로리버파크,서울특별시 서초구 반포동,84.97
1916,2024,6,19,"400,000",2016,아크로리버파크,서울특별시 서초구 반포동,84.97
1917,2024,6,18,"96,000",2013,(토지임대부아파트)엘에이치서초5단지,서울특별시 서초구 우면동,59.99
1918,2024,6,18,"300,000",2016,래미안신반포팰리스,서울특별시 서초구 잠원동,84.42
1919,2024,6,18,"296,500",2016,래미안신반포팰리스,서울특별시 서초구 잠원동,84.49
1920,2024,6,18,"332,000",2018,신반포자이,서울특별시 서초구 잠원동,84.97
1921,2024,6,18,"270,000",1982,신반포12,서울특별시 서초구 잠원동,105.36
1922,2024,6,18,"270,000",1982,신반포19,서울특별시 서초구 잠원동,107.93
1923,2024,6,18,"365,000",1978,신반포2,서울특별시 서초구 잠원동,107.31
1924,2024,6,18,"243,000",1992,한신,서울특별시 서초구 잠원동,84.52
1925,2024,6,18,"178,000",1989,한신타운,서울특별시 서초구 잠원동,63.94
1926,2024,6,18,"190,000",1992,훼미리,서울특별시 서초구 잠원동,84.9
1927,2024,6,18,"600,000",2016,아크로리버파크,서울특별시 서초구 반포동,112.96
1928,2024,6,18,"377,000",2009,래미안퍼스티지,서울특별시 서초구 반포동,84.93
1929,2024,6,18,"184,000",1995,대림,서울특별시 서초구 우면동,130.89
1930,2024,6,18,"135,000",1996,우성KBS(113동),서울특별시 서초구 양재동,84.69
1931,2024,6,18,"234,000",2006,롯데캐슬클래식,서울특별시 서초구 서초동,84.98
1932,2024,6,18,"178,000",1988,방배임광3차,서울특별시 서초구 방배동,100.82
1933,2024,6,18,"208,000",2004,래미안방배아트힐(1008-2),서울특별시 서초구 방배동,105.27
1934,2024,6,18,"227,000",2004,래미안방배아트힐(1008-2),서울특별시 서초구 방배동,127.61
1935,2024,6,18,"113,000",2021,방배중앙센트레빌,서울특별시 서초구 방배동,59.922
1936,2024,6,18,"148,000",2004,N-Suite(1513-2),서울특별시 서초구 서초동,112.35
1937,2024,6,18,"210,000",2006,롯데캐슬클래식,서울특별시 서초구 서초동,74.3
1938,2024,6,18,"287,000",2004,아크로비스타,서울특별시 서초구 서초동,138.96
1939,2024,6,18,"148,000",2004,N-Suite(1513-2),서울특별시 서초구 서초동,112.35
1940,2024,6,17,"540,000",2016,아크로리버파크,서울특별시 서초구 반포동,112.97
1941,2024,6,17,"42,700",2002,신영체르니,서울특별시 서초구 양재동,32.08
1942,2024,6,17,"409,000",2018,반포써밋,서울특별시 서초구 반포동,133.0453
1943,2024,6,17,"183,000",1992,훼미리,서울특별시 서초구 잠원동,84.9
1944,2024,6,17,"145,000",2011,서초네이처힐4단지,서울특별시 서초구 우면동,84.84
1945,2024,6,17,"403,000",2016,래미안신반포팰리스,서울특별시 서초구 잠원동,133.04
1946,2024,6,17,"114,000",1998,삼호한숲,서울특별시 서초구 방배동,59.98
1947,2024,6,17,"135,000",2012,서초힐스,서울특별시 서초구 우면동,74.96
1948,2024,6,17,"70,700",2001,밀라텔쉐르빌,서울특별시 서초구 서초동,50.28
1949,2024,6,17,"390,000",1988,삼풍아파트,서울특별시 서초구 서초동,163.81
1950,2024,6,17,"253,000",1988,삼풍아파트,서울특별시 서초구 서초동,79.47
1951,2024,6,17,"92,500",2002,서초동삼성쉐르빌2,서울특별시 서초구 서초동,70.49
1952,2024,6,17,"200,000",1989,한신타운,서울특별시 서초구 잠원동,78.39
1953,2024,6,17,"205,000",2002,동아,서울특별시 서초구 잠원동,59.92
1954,2024,6,17,"357,000",2020,반포센트럴자이,서울특별시 서초구 잠원동,84.98
1955,2024,6,17,"535,000",2009,반포자이,서울특별시 서초구 반포동,165.052
1956,2024,6,17,"400,000",2016,아크로리버파크,서울특별시 서초구 반포동,84.98
1957,2024,6,16,"225,000",2010,서리풀e편한세상,서울특별시 서초구 방배동,84.97
1958,2024,6,16,"379,000",2009,반포자이,서울특별시 서초구 반포동,84.998
1959,2024,6,16,"383,000",2009,래미안퍼스티지,서울특별시 서초구 반포동,84.93
1960,2024,6,16,"217,000",1978,신동아아파트(1차),서울특별시 서초구 서초동,86.61
1961,2024,6,16,"298,000",2018,반포써밋,서울특별시 서초구 반포동,84.6849
1962,2024,6,16,"148,000",1991,우성,서울특별시 서초구 양재동,73.15
1963,2024,6,16,"198,000",1987,강변,서울특별시 서초구 잠원동,84.53
1964,2024,6,16,"195,000",2003,방배대우멤버스카운티(809-17),서울특별시 서초구 방배동,125.5
1965,2024,6,16,"138,500",2006,방배서리풀힐스,서울특별시 서초구 방배동,84.992
1966,2024,6,15,"257,500",2021,디에이치반포라클라스,서울특별시 서초구 반포동,59.9928
1967,2024,6,15,"650,000",2009,반포자이,서울특별시 서초구 반포동,216.49
1968,2024,6,15,"308,000",2010,반포리체,서울특별시 서초구 반포동,84.967
1969,2024,6,15,"303,000",2018,반포써밋,서울특별시 서초구 반포동,84.9716
1970,2024,6,15,"215,000",1989,한강,서울특별시 서초구 잠원동,76.68
1971,2024,6,15,"185,000",1998,신반포청구,서울특별시 서초구 잠원동,59.91
1972,2024,6,15,"225,500",1998,신반포청구,서울특별시 서초구 잠원동,84.84
1973,2024,6,15,"151,500",1985,신반포27,서울특별시 서초구 잠원동,53.46
1974,2024,6,15,"255,000",2002,동아,서울특별시 서초구 잠원동,84.91
1975,2024,6,15,"310,000",2016,래미안신반포팰리스,서울특별시 서초구 잠원동,84.49
1976,2024,6,15,"268,000",2018,래미안서초에스티지S,서울특별시 서초구 서초동,84.96
1977,2024,6,15,"237,000",2020,래미안 리더스원,서울특별시 서초구 서초동,59.97
1978,2024,6,15,"299,000",2020,래미안 리더스원,서울특별시 서초구 서초동,84.94
1979,2024,6,15,"237,000",2020,래미안 리더스원,서울특별시 서초구 서초동,59.97
1980,2024,6,15,"174,000",2005,서초2차e-편한세상,서울특별시 서초구 서초동,84.67
1981,2024,6,15,"32,500",2002,서초동삼성쉐르빌2,서울특별시 서초구 서초동,35.22
1982,2024,6,15,"151,500",1999,방배1차현대홈타운,서울특별시 서초구 방배동,59.94
1983,2024,6,15,"215,000",2004,래미안방배아트힐(1008-2),서울특별시 서초구 방배동,114.18
1984,2024,6,15,"230,000",2006,롯데캐슬헤론,서울특별시 서초구 방배동,168.81
1985,2024,6,15,"140,000",2014,서초더샵포레,서울특별시 서초구 내곡동,84.81
1986,2024,6,14,"214,500",2014,서초롯데캐슬프레지던트,서울특별시 서초구 서초동,84.97
1987,2024,6,14,"415,000",2016,아크로리버파크,서울특별시 서초구 반포동,84.99
1988,2024,6,14,"345,000",2022,반포르엘2차,서울특별시 서초구 잠원동,84.1269
1989,2024,6,14,"429,500",1979,신반포4,서울특별시 서초구 잠원동,155
1990,2024,6,14,"202,500",1992,훼미리,서울특별시 서초구 잠원동,84.83
1991,2024,6,14,"252,000",1987,반포미도,서울특별시 서초구 반포동,84.96
1992,2024,6,14,"358,000",2016,아크로리버파크,서울특별시 서초구 반포동,59.95
1993,2024,6,14,"274,000",1979,신동아아파트(2차),서울특별시 서초구 서초동,144.41
1994,2024,6,13,"315,000",2018,신반포자이,서울특별시 서초구 잠원동,84.92
1995,2024,6,13,"310,000",2019,래미안신반포리오센트,서울특별시 서초구 잠원동,84.92
1996,2024,6,13,"140,000",2006,서초타운트라팰리스,서울특별시 서초구 서초동,92.39
1997,2024,6,13,"390,000",2022,반포르엘,서울특별시 서초구 잠원동,97.4743
1998,2024,6,13,"300,000",1996,잠원중앙하이츠(A동),서울특별시 서초구 잠원동,229.98
1999,2024,6,13,"113,000",1996,킴스빌리지,서울특별시 서초구 잠원동,34.23
2000,2024,6,13,"180,000",1992,한신로얄,서울특별시 서초구 잠원동,81.23
2001,2024,6,13,"210,000",2002,금호베스트빌,서울특별시 서초구 잠원동,84.97
2002,2024,6,13,"233,000",2018,반포써밋,서울특별시 서초구 반포동,59.9207
2003,2024,6,13,"143,000",1999,서초한빛삼성,서울특별시 서초구 서초동,59.52
2004,2024,6,13,"235,000",2021,서초그랑자이,서울특별시 서초구 서초동,59.98
2005,2024,6,13,"350,000",2021,서초그랑자이,서울특별시 서초구 서초동,100.31
2006,2024,6,13,"243,000",2001,방배2차현대홈타운,서울특별시 서초구 방배동,147.26
2007,2024,6,13,"119,500",2014,서초포레스타3단지,서울특별시 서초구 신원동,59.96
2008,2024,6,13,"310,000",2009,래미안퍼스티지,서울특별시 서초구 반포동,59.96
2009,2024,6,13,"261,000",2018,신반포자이,서울특별시 서초구 잠원동,59.93
2010,2024,6,12,"222,000",2004,방배3차현대홈타운,서울특별시 서초구 방배동,120.915
2011,2024,6,12,"315,500",2018,신반포자이,서울특별시 서초구 잠원동,84.97
2012,2024,6,12,"178,000",1987,강변,서울특별시 서초구 잠원동,66.29
2013,2024,6,12,"266,000",1982,신반포12,서울특별시 서초구 잠원동,105.36
2014,2024,6,12,"142,000",2011,서초네이처힐4단지,서울특별시 서초구 우면동,84.84
2015,2024,6,12,"235,000",2006,롯데캐슬클래식,서울특별시 서초구 서초동,84.98
2016,2024,6,12,"225,000",2017,서초푸르지오써밋,서울특별시 서초구 서초동,59.62
2017,2024,6,12,"165,000",2020,서초센트럴IPARK,서울특별시 서초구 서초동,80.5154
2018,2024,6,12,"205,000",2005,서초2차e-편한세상,서울특별시 서초구 서초동,116.745
2019,2024,6,12,"220,000",1978,신동아아파트(1차),서울특별시 서초구 서초동,86.61
2020,2024,6,12,"148,000",2002,현대이에스에이아파트,서울특별시 서초구 서초동,163.95
