,monoth,deposit,m_rent,built_yr,dong_name,apt_name,size,gu_code,deposit1,deposit_new,size_p,deposit_p
215,202502,30000,50,2000,휘경동,롯데,84.89,11230,12244.897959183672,42244.89795918367,25.724242424242426,1642.2212659359889
216,202502,49000,0,2005,답십리동,세양청마루,84.98,11230,0.0,49000.0,25.751515151515154,1902.800658978583
217,202502,62000,0,2003,제기동,안암골벽산,116.69,11230,0.0,62000.0,35.36060606060606,1753.3636129916874
218,202502,41475,0,2019,답십리동,답십리파크자이,49.54,11230,0.0,41475.0,15.012121212121214,2762.767460637868
219,202502,43000,0,1997,전농동,동아,70.03,11230,0.0,43000.0,21.221212121212123,2026.2744538055117
220,202502,45500,0,2004,제기동,한신아파트,59.84,11230,0.0,45500.0,18.133333333333336,2509.191176470588
221,202502,36000,0,1999,전농동,씨티빌라트,77.71,11230,0.0,36000.0,23.548484848484847,1528.7607772487454
222,202502,32000,0,2005,장안동,우성2차아파트(334-6),84.67,11230,0.0,32000.0,25.65757575757576,1247.1949923231368
223,202502,48500,0,2005,휘경동,휘경동일하이빌,110.56,11230,0.0,48500.0,33.50303030303031,1447.6302460202603
224,202502,40000,0,1991,답십리동,신답경남,59.24,11230,0.0,40000.0,17.951515151515153,2228.224172856178
225,202502,67000,0,2014,전농동,래미안크레시티,84.96,11230,0.0,67000.0,25.745454545454546,2602.401129943503
226,202502,39000,0,2001,휘경동,주공2,59.13,11230,0.0,39000.0,17.91818181818182,2176.560121765601
227,202502,62000,0,2003,제기동,안암골벽산,116.69,11230,0.0,62000.0,35.36060606060606,1753.3636129916874
228,202502,6616,0,2012,전농동,래미안아름숲(임대),34.2,11230,0.0,6616.0,10.363636363636365,638.3859649122807
229,202502,70000,0,2021,용두동,이편한세상청계센트럴포레,59.96,11230,0.0,70000.0,18.16969696969697,3852.568378919279
230,202502,1473,19,2000,전농동,전농동삼성래미안(임대),32.99,11230,4653.061224489796,6126.061224489796,9.996969696969698,612.791816938961
231,202502,8300,10,2001,휘경동,동성,25.34,11230,2448.9795918367345,10748.979591836734,7.678787878787879,1399.8276500813427
232,202502,75000,0,2019,답십리동,래미안미드카운티,84.99,11230,0.0,75000.0,25.754545454545454,2912.1073067419698
233,202502,18000,0,2018,이문동,민족통일MJ캠퍼스외대2차,20.55,11230,0.0,18000.0,6.2272727272727275,2890.510948905109
234,202502,48000,0,2024,신설동,신설동역자이르네,42.972,11230,0.0,48000.0,13.021818181818183,3686.121195196872
235,202502,42000,0,1992,전농동,전농우성,84.84,11230,0.0,42000.0,25.70909090909091,1633.6633663366335
236,202502,50400,0,2014,답십리동,래미안위브,59.99,11230,0.0,50400.0,18.17878787878788,2772.4620770128354
237,202502,30000,142,2014,답십리동,래미안위브,84.99,11230,34775.510204081635,64775.510204081635,25.754545454545454,2515.1098208432686
238,202502,22200,0,2021,장안동,장안솔렌시아6,17.53,11230,0.0,22200.0,5.3121212121212125,4179.121505989731
239,202502,10000,212,2014,전농동,래미안크레시티,84.98,11230,51918.36734693877,61918.36734693877,25.751515151515154,2404.4553100129197
240,202502,2748,25,2011,휘경동,휘경센트레빌(임대),38.62,11230,6122.448979591836,8870.448979591836,11.703030303030303,757.9617201619125
241,202502,31000,50,2003,이문동,대림e-편한세상,84.972,11230,12244.897959183672,43244.89795918367,25.74909090909091,1679.4728059279068
242,202502,50000,110,2014,전농동,래미안크레시티,84.97,11230,26938.77551020408,76938.77551020408,25.74848484848485,2988.0894337257087
243,202502,65000,0,2007,장안동,장안힐스테이트,84.789,11230,0.0,65000.0,25.693636363636365,2529.809291299579
244,202502,45500,0,1991,답십리동,신답경남,82.5,11230,0.0,45500.0,25.0,1820.0
245,202502,5000,107,2016,용두동,동대문푸르지오시티(도시형생활주택),30.11,11230,26204.08163265306,31204.08163265306,9.124242424242425,3419.9093121140845
246,202502,20000,140,2019,휘경동,휘경SK뷰,59.39,11230,34285.71428571428,54285.71428571428,17.9969696969697,3016.3808240925596
247,202502,50000,0,2000,답십리동,청솔2차우성,82.49,11230,0.0,50000.0,24.996969696969696,2000.2424536307433
248,202502,5000,60,1992,답십리동,동답한신,35.45,11230,14693.877551020407,19693.877551020407,10.742424242424244,1833.280561872139
249,202502,1000,95,2021,회기동,민족통일MJ캠퍼스경희대2차,13.53,11230,23265.30612244898,24265.30612244898,4.1,5918.367346938776
250,202502,40000,0,2004,청량리동,샹그레빌아파트,79.984,11230,0.0,40000.0,24.237575757575758,1650.3300660132027
251,202502,76000,0,2021,용두동,이편한세상청계센트럴포레,74.98,11230,0.0,76000.0,22.721212121212123,3344.8919711923177
252,202502,14000,100,1989,회기동,신현대,84.96,11230,24489.795918367345,38489.795918367345,25.745454545454546,1495.0132595411044
253,202502,2981,11,2000,전농동,전농동삼성래미안(임대),32.99,11230,2693.877551020408,5674.877551020409,9.996969696969698,567.6597732151363
254,202502,12000,0,2017,회기동,민족통일MJ캠퍼스경희대,20.63,11230,0.0,12000.0,6.251515151515152,1919.534658264663
255,202502,15000,70,1994,용두동,신동아,58.59,11230,17142.85714285714,32142.85714285714,17.754545454545458,1810.401579986833
256,202502,20000,130,2000,전농동,전농SK,84.95,11230,31836.734693877548,51836.734693877544,25.742424242424246,2013.6695054714053
257,202502,42300,0,2019,답십리동,답십리파크자이,49.54,11230,0.0,42300.0,15.012121212121214,2817.7230520791277
258,202502,2870,8,2000,전농동,전농동삼성래미안(임대),32.99,11230,1959.1836734693877,4829.183673469388,9.996969696969698,483.06475060469774
259,202502,10000,130,1989,회기동,신현대,84.96,11230,31836.734693877548,41836.734693877544,25.745454545454546,1625.0144125446786
260,202502,42000,0,2018,답십리동,힐스테이트청계,48.98,11230,0.0,42000.0,14.842424242424242,2829.726418946509
261,202502,57000,0,2013,휘경동,브라운스톤휘경,84.91,11230,0.0,57000.0,25.73030303030303,2215.2867742315393
262,202502,56000,0,2014,전농동,래미안크레시티,59.99,11230,0.0,56000.0,18.17878787878788,3080.5134189031505
263,202502,56000,0,2010,답십리동,청계한신휴플러스,59.74,11230,0.0,56000.0,18.103030303030305,3093.4047539337125
264,202502,5000,200,2024,신설동,신설동역자이르네,42.972,11230,48979.59183673469,53979.59183673469,13.021818181818183,4145.319116197163
265,202502,41000,0,1989,답십리동,동서울한양,76.41,11230,0.0,41000.0,23.154545454545456,1770.7106399685904
266,202502,2000,102,1992,답십리동,동답한신,44.35,11230,24979.591836734693,26979.591836734693,13.439393939393941,2007.5006327220851
267,202502,61000,0,2019,답십리동,답십리파크자이,59.91,11230,0.0,61000.0,18.154545454545456,3360.040060090135
268,202502,60000,0,2019,답십리동,답십리파크자이,59.91,11230,0.0,60000.0,18.154545454545456,3304.957436154231
269,202502,43000,0,2000,이문동,쌍용,59.99,11230,0.0,43000.0,18.17878787878788,2365.394232372062
270,202502,60000,0,2019,답십리동,답십리파크자이,59.85,11230,0.0,60000.0,18.136363636363637,3308.2706766917295
271,202502,55000,0,2019,휘경동,휘경SK뷰,84.31,11230,0.0,55000.0,25.54848484848485,2152.7695409797175
272,202502,20000,110,2021,휘경동,휘경해모로프레스티지,59.77,11230,26938.77551020408,46938.77551020408,18.112121212121213,2591.5669932018313
273,202502,34600,0,2003,장안동,장안현대홈타운(336),59.61,11230,0.0,34600.0,18.063636363636366,1915.4504277805734
274,202502,4000,210,2004,제기동,한신아파트,84.76,11230,51428.57142857143,55428.57142857143,25.684848484848487,2158.026023056698
275,202502,63660,0,2011,용두동,래미안 허브리츠,84.97,11230,0.0,63660.0,25.74848484848485,2472.3784865246557
276,202502,47250,0,2017,답십리동,청계와이즈노벨리아,74.9044,11230,0.0,47250.0,22.69830303030303,2081.6534142186574
277,202502,42300,0,2019,답십리동,답십리파크자이,49.54,11230,0.0,42300.0,15.012121212121214,2817.7230520791277
278,202502,65000,0,2019,답십리동,답십리파크자이,84.62,11230,0.0,65000.0,25.642424242424244,2534.8617348144644
279,202502,45000,0,2001,휘경동,주공1,84.29,11230,0.0,45000.0,25.542424242424246,1761.7748250088976
280,202502,58000,0,2021,휘경동,휘경해모로프레스티지,59.82,11230,0.0,58000.0,18.12727272727273,3199.598796389167
281,202502,40000,115,2014,답십리동,래미안위브,84.99,11230,28163.26530612245,68163.26530612246,25.754545454545454,2646.6499059913413
282,202502,48000,0,2024,신설동,신설동역자이르네,42.972,11230,0.0,48000.0,13.021818181818183,3686.121195196872
283,202502,34000,0,1997,전농동,동아,57.9,11230,0.0,34000.0,17.545454545454547,1937.823834196891
